Time Log File
ImageName, CurreintImageIndex, CurrentColorStep, ActiveColorIndex, TimeElapsed s
'000000201227.jpg', 67.327
000000203107.jpg, 24, 1, 0, 17.392 s
000000203107.jpg, 24, 2, 0, 1.264 s
000000203107.jpg, 24, 2, 1, 4.584 s
000000203107.jpg, 24, 3, 1, 1.224 s
000000203107.jpg, 24, 3, 0, 7.041 s
000000203107.jpg, 24, 3, 2, 12.705 s
000000203107.jpg, 24, 4, 0, 5.696 s
000000203107.jpg, 24, 4, 1, 2.447 s
000000203107.jpg, 24, 4, 2, 5.103 s
000000203107.jpg, 24, 4, 3, 1.832 s
000000203107.jpg, 24, 5, 0, 5.599 s
000000203107.jpg, 24, 5, 1, 1.943 s
000000203107.jpg, 24, 5, 2, 1.943 s
000000203107.jpg, 24, 5, 3, 2.439 s
000000203107.jpg, 24, 5, 4, 2.503 s
'000000203107.jpg', 84.201
000000205461.jpg, 25, 1, 0, 8.674 s
000000205461.jpg, 25, 2, 0, 2.680 s
000000205461.jpg, 25, 2, 1, 1.968 s
000000205461.jpg, 25, 3, 0, 6.759 s
000000205461.jpg, 25, 3, 1, 6.871 s
000000205461.jpg, 25, 3, 2, 3.631 s
000000205461.jpg, 25, 3, 2, 3.711 s
000000205461.jpg, 25, 4, 0, 4.927 s
000000205461.jpg, 25, 4, 1, 0.079 s
000000205461.jpg, 25, 4, 1, 1.608 s
000000205461.jpg, 25, 4, 1, 1.199 s
000000205461.jpg, 25, 4, 2, 3.695 s
000000205461.jpg, 25, 4, 3, 1.679 s
000000205461.jpg, 25, 5, 0, 2.423 s
000000205461.jpg, 25, 5, 1, 2.472 s
000000205461.jpg, 25, 5, 2, 0.071 s
000000205461.jpg, 25, 5, 2, 1.815 s
000000205461.jpg, 25, 5, 3, 2.136 s
000000205461.jpg, 25, 5, 4, 4.887 s
'000000205461.jpg', 75.642
000000216415.jpg, 26, 1, 0, 30.864 s
000000216415.jpg, 26, 2, 0, 2.311 s
000000216415.jpg, 26, 2, 1, 5.664 s
000000216415.jpg, 26, 3, 0, 2.350 s
000000216415.jpg, 26, 3, 1, 3.304 s
000000216415.jpg, 26, 3, 2, 3.471 s
000000216415.jpg, 26, 4, 0, 2.223 s
000000216415.jpg, 26, 4, 1, 1.488 s
000000216415.jpg, 26, 4, 2, 3.439 s
000000216415.jpg, 26, 4, 3, 2.872 s
000000216415.jpg, 26, 5, 0, 1.823 s
000000216415.jpg, 26, 5, 1, 1.751 s
000000216415.jpg, 26, 5, 2, 2.375 s
000000216415.jpg, 26, 5, 3, 9.279 s
000000216415.jpg, 26, 5, 4, 4.831 s
'000000216415.jpg', 83.762
000000224342.jpg, 27, 1, 0, 13.007 s
000000224342.jpg, 27, 2, 0, 1.207 s
000000224342.jpg, 27, 2, 1, 7.768 s
000000224342.jpg, 27, 3, 0, 2.271 s
000000224342.jpg, 27, 3, 1, 0.927 s
000000224342.jpg, 27, 3, 2, 2.519 s
000000224342.jpg, 27, 4, 0, 2.367 s
000000224342.jpg, 27, 4, 1, 0.087 s
