Time Log File
ImageName, CurreintImageIndex, CurrentColorStep, ActiveColorIndex, TimeElapsed s
000000109659.jpg, 13, 3, 1, 2.736 s
000000109659.jpg, 13, 3, 2, 2.184 s
000000109659.jpg, 13, 3, 1, 1.369 s
000000109659.jpg, 13, 3, 2, 7.991 s
000000109659.jpg, 13, 4, 0, 1.083 s
000000109659.jpg, 13, 4, 1, 3.071 s
000000109659.jpg, 13, 4, 2, 2.224 s
000000109659.jpg, 13, 4, 3, 7.319 s
000000109659.jpg, 13, 5, 0, 4.355 s
000000109659.jpg, 13, 5, 1, 4.064 s
000000109659.jpg, 13, 5, 2, 1.615 s
000000109659.jpg, 13, 5, 3, 3.743 s
000000109659.jpg, 13, 5, 4, 11.799 s
'000000109659.jpg', 96.177
000000112604.jpg, 14, 1, 0, 13.896 s
000000112604.jpg, 14, 2, 0, 1.211 s
000000112604.jpg, 14, 2, 1, 7.303 s
000000112604.jpg, 14, 3, 0, 3.243 s
000000112604.jpg, 14, 3, 1, 2.360 s
000000112604.jpg, 14, 3, 2, 4.367 s
000000112604.jpg, 14, 4, 0, 3.083 s
000000112604.jpg, 14, 4, 1, 3.816 s
000000112604.jpg, 14, 4, 2, 3.047 s
000000112604.jpg, 14, 4, 3, 6.119 s
000000112604.jpg, 14, 5, 0, 3.250 s
000000112604.jpg, 14, 5, 1, 2.600 s
000000112604.jpg, 14, 5, 2, 2.175 s
000000112604.jpg, 14, 5, 3, 1.894 s
000000112604.jpg, 14, 5, 4, 9.856 s
'000000112604.jpg', 72.036
000000119337.jpg, 15, 1, 0, 13.461 s
000000119337.jpg, 15, 2, 0, 0.964 s
000000119337.jpg, 15, 2, 1, 13.215 s
000000119337.jpg, 15, 3, 0, 2.235 s
000000119337.jpg, 15, 3, 1, 11.055 s
000000119337.jpg, 15, 3, 2, 3.111 s
000000119337.jpg, 15, 4, 0, 0.843 s
000000119337.jpg, 15, 4, 1, 2.895 s
000000119337.jpg, 15, 4, 2, 9.495 s
000000119337.jpg, 15, 4, 3, 7.935 s
000000119337.jpg, 15, 5, 0, 1.819 s
000000119337.jpg, 15, 5, 1, 3.351 s
000000119337.jpg, 15, 5, 2, 4.055 s
000000119337.jpg, 15, 5, 3, 3.831 s
000000119337.jpg, 15, 5, 4, 6.663 s
'000000119337.jpg', 91.457
000000120148.jpg, 16, 1, 0, 38.485 s
000000120148.jpg, 16, 2, 0, 1.780 s
000000120148.jpg, 16, 2, 1, 4.343 s
000000120148.jpg, 16, 3, 0, 1.067 s
000000120148.jpg, 16, 3, 1, 3.335 s
000000120148.jpg, 16, 3, 2, 3.712 s
000000120148.jpg, 16, 4, 0, 0.964 s
000000120148.jpg, 16, 4, 1, 5.487 s
000000120148.jpg, 16, 4, 2, 3.975 s
000000120148.jpg, 16, 4, 3, 6.175 s
000000120148.jpg, 16, 5, 0, 1.115 s
000000120148.jpg, 16, 5, 1, 5.039 s
000000120148.jpg, 16, 5, 2, 4.415 s
000000120148.jpg, 16, 5, 3, 2.519 s
000000120148.jpg, 16, 5, 4, 4.975 s
'000000120148.jpg', 91.489
000000136811.jpg, 17, 1, 0, 21.452 s
000000136811.jpg, 17, 2, 0, 1.260 s
000000136811.jpg, 17, 2, 1, 10.359 s
000000136811.jpg, 17, 3, 0, 3.347 s
000000136811.jpg, 17, 3, 1, 3.895 s
000000136811.jpg, 17, 3, 2, 9.311 s
000000136811.jpg, 17, 4, 0, 3.060 s
000000136811.jpg, 17, 4, 1, 2.487 s
000000136811.jpg, 17, 4, 2, 4.703 s
000000136811.jpg, 17, 4, 3, 9.567 s
000000136811.jpg, 17, 5, 0, 1.083 s
000000136811.jpg, 17, 5, 1, 2.759 s
000000136811.jpg, 17, 5, 2, 1.583 s
000000136811.jpg, 17, 5, 3, 2.719 s
000000136811.jpg, 17, 5, 4, 8.903 s
'000000136811.jpg', 93.048
000000149833.jpg, 18, 1, 0, 24.556 s
000000149833.jpg, 18, 2, 0, 1.588 s
000000149833.jpg, 18, 2, 1, 4.662 s
000000149833.jpg, 18, 3, 0, 1.291 s
000000149833.jpg, 18, 3, 1, 0.590 s
000000149833.jpg, 18, 3, 2, 3.704 s
000000149833.jpg, 18, 4, 0, 2.507 s
000000149833.jpg, 18, 4, 1, 0.734 s
000000149833.jpg, 18, 4, 2, 4.144 s
000000149833.jpg, 18, 4, 3, 7.943 s
000000149833.jpg, 18, 5, 0, 1.171 s
000000149833.jpg, 18, 5, 1, 3.135 s
000000149833.jpg, 18, 5, 2, 1.575 s
000000149833.jpg, 18, 5, 3, 2.862 s
000000149833.jpg, 18, 5, 4, 10.296 s
'000000149833.jpg', 73.913
000000172778.jpg, 19, 1, 0, 14.132 s
000000172778.jpg, 19, 2, 0, 1.979 s
000000172778.jpg, 19, 2, 1, 9.599 s
000000172778.jpg, 19, 3, 0, 0.907 s
000000172778.jpg, 19, 3, 1, 4.455 s
000000172778.jpg, 19, 3, 2, 14.007 s
000000172778.jpg, 19, 4, 0, 1.210 s
000000172778.jpg, 19, 4, 1, 3.304 s
000000172778.jpg, 19, 4, 2, 4.351 s
000000172778.jpg, 19, 4, 3, 14.927 s
000000172778.jpg, 19, 5, 0, 1.523 s
000000172778.jpg, 19, 5, 1, 2.823 s
000000172778.jpg, 19, 5, 2, 4.911 s
000000172778.jpg, 19, 5, 3, 2.495 s
