Time Log File
ImageName, CurreintImageIndex, CurrentColorStep, ActiveColorIndex, TimeElapsed s
000000119337.jpg, 15, 2, 1, 8.543 s
000000119337.jpg, 15, 3, 0, 5.071 s
000000119337.jpg, 15, 3, 1, 6.943 s
000000119337.jpg, 15, 3, 2, 4.487 s
000000119337.jpg, 15, 4, 0, 10.135 s
000000119337.jpg, 15, 4, 1, 3.063 s
000000119337.jpg, 15, 4, 2, 3.256 s
000000119337.jpg, 15, 4, 3, 3.159 s
000000119337.jpg, 15, 5, 0, 4.439 s
000000119337.jpg, 15, 5, 1, 2.175 s
000000119337.jpg, 15, 5, 2, 2.104 s
000000119337.jpg, 15, 5, 3, 2.360 s
000000119337.jpg, 15, 5, 3, 1.040 s
000000119337.jpg, 15, 5, 4, 1.279 s
'000000119337.jpg', 80.460
000000120148.jpg, 16, 1, 0, 9.552 s
000000120148.jpg, 16, 2, 0, 4.656 s
000000120148.jpg, 16, 2, 1, 10.888 s
000000120148.jpg, 16, 3, 0, 7.719 s
000000120148.jpg, 16, 3, 1, 15.983 s
000000120148.jpg, 16, 3, 2, 3.591 s
000000120148.jpg, 16, 4, 0, 4.247 s
000000120148.jpg, 16, 4, 1, 6.926 s
000000120148.jpg, 16, 4, 2, 1.127 s
000000120148.jpg, 16, 4, 3, 5.399 s
000000120148.jpg, 16, 5, 0, 6.174 s
000000120148.jpg, 16, 5, 1, 8.791 s
000000120148.jpg, 16, 5, 2, 5.727 s
'000000120148.jpg', 92.914
000000120148.jpg, 16, 5, 0, 6.493 s
000000120148.jpg, 16, 5, 3, 2.400 s
000000120148.jpg, 16, 5, 4, 4.216 s
'000000120148.jpg', 16.961
000000136811.jpg, 17, 1, 0, 3.434 s
000000136811.jpg, 17, 1, 0, 7.609 s
000000136811.jpg, 17, 2, 0, 1.255 s
000000136811.jpg, 17, 2, 1, 1.856 s
000000136811.jpg, 17, 3, 0, 1.535 s
000000136811.jpg, 17, 3, 1, 1.007 s
000000136811.jpg, 17, 3, 2, 4.440 s
000000136811.jpg, 17, 4, 0, 1.368 s
000000136811.jpg, 17, 4, 1, 1.800 s
000000136811.jpg, 17, 4, 2, 2.424 s
000000136811.jpg, 17, 4, 3, 5.807 s
000000136811.jpg, 17, 4, 3, 8.951 s
